cat,label,review
洗发水,0,使用四天赠送小瓶装洗发头之后，昨晚头皮剧痒，而且头屑又多！
酒店,1,不错，下次还考虑入住。交通也方便，在餐厅吃的也不错。
洗发水,0,感觉假的，根本没有一丁点清香
洗发水,0,盖子都没盖紧，倒了一箱，还把其它的东西都弄得乱七八糟的，一看就知道是现装的，忙得连盖子都没盖好，这让我实在是没话讲啊
平板,0,垃圾，刚买就降价！质量差上网速度慢
水果,1,苹果真的很好吃，甜脆的，大小正适合。满意。京东自营就是快。到家还很湿润呢。
平板,0,不好 反应迟钝 而且保护膜都不送 包装简陋
衣服,0,与网上照片不符，看着像旧衣服
衣服,1,裤子质量也不错，物流快，好评。
衣服,0,大了让换各种理由拒绝。
平板,0,差太差了还有GUG垃圾东西还敢拿出来卖，管家都刷不过去
酒店,0,酒店外观环境还好！进去后，一切都变得很杂！可能是娱乐场所太方便了，进进出出都是小姐与妈咪之类的（晚上七八点钟），后面的发廊液态夸张了点吧？绝对不能让太太们以为我们常住这种酒店！酒店中午和早上的时间环境还可以！酒店房间楼层还算可以吧？但是开着门打牌的房客使到整个走廊烟味很重！而且进出房间楼层的人也很多，感觉有点不很安全。
蒙牛,1,我仍在喝蒙牛。当年牛根生说，我们就是一家认认真真卖冰棍的企业。我听了很感动。 @蒙牛乳业
手机,0,"质量太差,不到一年两块电板都不行了,一接电话就自动关机.当时还在保质期,那儿的工作人员也检查不出什么来,现在过了保质期,坏得更历害,只能当手表用了.而且按键也不灵了,外壳也掉漆.我的天,一年半都还有,我只好换手机了."
水果,1,不错，好新鲜，快递人好好。我不方便下去拿，他帮我送上楼。棒棒滴
洗发水,0,真假掺半，你们厉害！！从来都没长头皮屑的人都长头皮屑了！！！痒的睡不着觉 买了一大瓶白瞎了！！
衣服,0,在网上还是不好，实物跟图片比差距很大
平板,0,后悔买了 大家最好别买 买了就后悔了 根本不好用
平板,0,机子非常耗电而且充电很慢，几个小时都充不满。
酒店,1,因为之前查看了携程的点评，所以对这家酒店的期望值并不高。但入住以后总体来说感觉还可以，虽说照五星级还有差距，但在吉林应该可以接受。酒店周围好像没什么合适的饭店，最后还是在酒店吃了巴西烤肉自助，比其他地方贵些88元/位，水平一般。还有一个就是卫生间确实小。
蒙牛,0,必须不喝蒙牛！！ 愤怒了！
蒙牛,0,蒙牛，呸！
衣服,1,没有色差，面料穿上很舒服。物超所值。
书籍,1,之前一直知道国学之重要，也看了不少书，但是自从开始读这本书之后，才深深地感觉到其实国学是如此的强大的啊！我现在读大二，以前读的国学资料大多都是应付考试，但是这本，读起来分外有感觉。的确，书中讲的道理很多其实是那么的“简单”，但是要做到，必须从每一天做起，从每一个行为，从每一个思想做起！一个人真正的强大，我想很大部分就是这些内在的品质！我看了还送了同学一套呢！真的，值得拥有！
水果,0,第一天购买的确实不错进口的又饱满，感觉不错毫不犹豫就再次下单，收到的却是完全不一样的又干瘪也一点不像上次的也没有进口标签，真是?
平板,1,正在使用，非常满意
洗发水,0,不想说了，刚买完不到一个小时降价了，便宜6快，我是85买的，过了一个小时左右变79了，也申请补差价不知道咋回事不给通过，只能给一星了生气
衣服,1,做工也好，款式挺喜欢的。店家服务态度很好，快递也很给力呢，都给5分了
水果,0,一个大的，三个小的，还长得丑，京东的水果还是不敢再买了
计算机,0,刚到手需要Vista系统 自带的软件一大堆，感觉没什么用 硬盘没有分区 装了一个内存条，感觉速度还是慢
水果,0,一共买了5种水果！刚收到3样都让我很失望！在京东买了很多各种各样的东西了，水果是第一次买就让我非常失望的！首先这苹果个头大小不一！当然口感如果好就不存在这些！吃了一个却是沙的口感满嘴跑！并不是脆苹果！！而且不知道是冷藏多久了苹果都蔫了！苹果核也干了！！难吃死！！京东如果想往别的发展，就别让老客户失望！！！！不然就做好你的电商类吧！！！！！一颗星是给快递小哥的！大热天辛苦了！
酒店,0,房间价格奇贵，上网费2元每分钟，所有价格还要另加服务费。房间设施一般，电视信号时断时续。礼宾部最烂，免费的机场巴士好像是对客人的赏赐，坐了后觉得很不舒服。这家酒店我以后是绝对不会去了，其他华美达也都免了。
水果,0,苹果看着可以，实际中间都烂了，6月7号下的单，显示是5月25日装的箱，而且不甜，不怎么有水分
手机,0,唉，不能信手机上的摄像头的，说的挺神呼，可是实际用起来也没感觉特别清楚啊，光线弱一点那片子就没法看了，还有这只机子看着费劲，字体有点小，这个不应该啊
书籍,1,唯一不足的就是挂图不太好查，经常得两面换着看，而且方向也不一致，查阅起来不太方便。
书籍,1,一个发达国家热爱攀登高峰的男人，一些最贫困地区的孩子，根本不会有交集的他们，因为一次意外而联系了起来。在喝过三杯茶之后，他们成为朋友，为了一所学校，这个男人过着苦行僧的生活，而当地的村民宁可牺牲他们的牲口也要捍卫他们正在搭建的学校、、、我们过家也有那么多的贫困地区，同样也有渴望读书的孩子，希望也有更多的人去帮助他们，让他们有更广阔的天地。
书籍,1,"今年11岁了,去年在弟弟家看了第一辑,非常喜欢,这次一起定了两辑来收藏.不一样的卡梅拉给我们不一样的幻想.里面的那些故事让我好象置身于卡梅啦中间,回味无穷,还有那些配的图片,更是勾起了童年回忆,让我爱不释手.之前买了很多这一类的童书,有很多没有多大意义,?不一样的卡梅拉?在每个故事里都包含着属于自己的意义,包含着自己的不一样梦想. 值得推荐!"
酒店,0,对于第二天赶早机特方便，但服务员态度太差了！
衣服,1,很好，老公很喜欢，就是有点儿大。
蒙牛,1,现在更加坚信我以后喝奶特的理由了。蒙牛好有爱。。昨天看到微博好开心。。。@蒙牛微客服
衣服,1,下次还是在京东购买，这个品牌的衣服不错，家人很喜欢。
衣服,0,裤子不错，但是活动说的两条送皮带，皮带呢？
酒店,1,预定的是商务大床房，房间和床都够大。但是空调的出风口对着床，即使开了微风还是有点冷。空调器固定在墙上的，只能走过去调节空调，不太方便。电视机有点小，而且也不是纯平的，算是缺陷了。其他都挺不错，整体房间很干净，设施也基本齐全。
水果,1,又脆又甜，新鲜好吃，赞一个赞一个
平板,1,以前用过很好
酒店,0,一般，地方不好找!服务一般，
衣服,0,差，差，差，差，差，穿了一次就没有穿了，洗的时候还掉色
衣服,1,裤子穿了一个多月，质量不错，里面很棉和，外型挺酷。我200多斤，穿起来不太显胖。
衣服,1,质量不错，做工精细，料子很好，穿上很舒服
衣服,1,质量上乘做工精致，尺码标准，穿起来特别有型，店主发货快，包装好，客服耐心细致，全五星好评。
平板,1,用了三天，感觉还不错！
酒店,0,"这间温泉适合年轻人或者是有孩子的家庭前往,温泉区有一些参与性的设施,比如冲浪,小划艇，还有比较刺激的划道什么的，总之年轻人就玩得热火朝天，但如果是就想闲闲的泡泡温泉，休息放松一下就不太适合．因为大众化，服务实在不敢恭维，快到14:00办入住时,房间竟然还没打扫,理由是客人太多,忙不过来,我是第一次亲眼看着服务人员全程打扫房间.所有的服务人员,包括客房的.前台的,温泉区的甚至保安,都各忙各的,不会有人主动与客人打招呼,你有事找他们,也是遇到冷面孔.下次不会去了."
衣服,0,不是黑色吗 怎么成灰色了 怎么搞得 退货?
水果,1,不错，很甜的，水份也很多，这次买的值了，下次还来。
酒店,1,"每次去河南基本上都住这家酒店,环境设施都不错,房间宽敞,服务也好!"
书籍,0,不知道为什么，翻了几页就不想再往下翻了！
计算机,0,1，东京发货没有想象的那么快，等了7天才等到 2，这款机子是vista克星，试过所有激活的方法都激不活vista 3，客服太烂，和联想的简直没法比，问他怎么弄Lunix，居然说不知道。还说只保一年
平板,1,屏幕显示看视频OK 应用是手机版放边角大会有毛刺
衣服,1,物流很快。裤子没有色差，质量不错
水果,1,打了腊，不是很新鲜，胜在便宜。
水果,0,苹果特别不新鲜，里面核都是坏的，说明苹果都坏掉了。对京东越来越失望
洗发水,1,套装很不错，价格也可以，主要是好用，送了很多小瓶。喜欢??
水果,1,有一个这样的苹果，以前买华圣从来没有过的，给个说法
手机,1,基本满意
计算机,0,1.机器本身没有XP的驱动，找驱动费了好长时间。官方网站也没有xp的驱动 2.触摸板无法锁。
平板,0,水货手机，**的手机，天天手机信号也没有，甩用得太快了，在也不在京东上买手机了，假货，假货
衣服,1,裤子质量挺不错，棒棒的，物流也很快，很满意的一次网购。
